order_book_id,symbol,bond_price,conversion_premium,weighted_score,date,rank
110047.XSHG,山鹰转债,114.65,-0.0130644329896906,56.671778350515474,2019-04-22,10
128056.XSHE,今飞转债,110.55,0.0311934156378599,56.834670781892996,2019-04-22,11
128057.XSHE,博彦转债,112.793,0.0119533266129032,56.994166330645164,2019-04-22,12
128044.XSHE,岭南转债,109.001,0.0501601720430107,57.008508602150535,2019-04-22,13
128049.XSHE,华源转债,114.305,-0.0008211893764433,57.11144053117784,2019-04-22,14
123011.XSHE,德尔转债,112.0,0.0223289817232377,57.116449086161886,2019-04-22,15
128033.XSHE,迪龙转债,107.622,0.0679413846153846,57.20806923076923,2019-04-22,16
123024.XSHE,岱勒转债,108.311,0.0617889370078741,57.24494685039371,2019-04-22,17
113521.XSHG,科森转债,116.55,-0.0186994355597368,57.34002822201316,2019-04-22,18
113505.XSHG,杭电转债,112.58,0.0220525529265256,57.39262764632628,2019-04-22,19
113527.XSHG,维格转债,101.5,0.0009492419248517,50.79746209624258,2019-04-29,0
123018.XSHE,溢利转债,106.799,-0.0373209110396569,51.53345444801716,2019-04-29,1
128057.XSHE,博彦转债,106.4,-0.0317382413087932,51.61308793456034,2019-04-29,2
123023.XSHE,迪森转债,100.2,0.0458728813559321,52.39364406779661,2019-04-29,3
128062.XSHE,亚药转债,103.8,0.0131377245508983,52.556886227544915,2019-04-29,4
113524.XSHG,奇精转债,107.01,-0.0171327940261356,52.64836029869322,2019-04-29,5
128063.XSHE,未来转债,104.0,0.0236036036036035,53.18018018018017,2019-04-29,7
128053.XSHE,尚荣转债,113.5,-0.0623913043478262,53.63043478260869,2019-04-29,8
110052.XSHG,贵广转债,114.95,-0.0756246290801184,53.69376854599408,2019-04-29,9
113521.XSHG,科森转债,107.14,0.0040869109947643,53.774345549738214,2019-04-29,10
113526.XSHG,联泰转债,109.24,-0.0126693098384728,53.98653450807636,2019-04-29,11
128049.XSHE,华源转债,105.697,0.0284399614395887,54.27049807197944,2019-04-29,12
123009.XSHE,星源转债,105.6,0.0297779354380984,54.288896771904916,2019-04-29,13
127007.XSHE,湖广转债,107.99,0.0062127058823528,54.305635294117636,2019-04-29,14
123011.XSHE,德尔转债,102.7,0.0597378984651713,54.33689492325857,2019-04-29,15
113523.XSHG,伟明转债,113.46,-0.0460586291739892,54.427068541300535,2019-04-29,16
113519.XSHG,长久转债,111.11,-0.0182690493736184,54.64154753131908,2019-04-29,17
123020.XSHE,富祥转债,111.55,-0.0187731481481481,54.836342592592594,2019-04-29,18
128021.XSHE,兄弟转债,105.378,0.0440227777777777,54.890138888888885,2019-04-29,19
110047.XSHG,山鹰转债,108.35,0.0165421348314607,55.00210674157303,2019-04-29,20
128053.XSHE,尚荣转债,105.0,-0.05,50.0,2019-05-06,0
123018.XSHE,溢利转债,103.113,-0.0078028260869564,51.16635869565218,2019-05-06,1
128062.XSHE,亚药转债,101.61,0.0111373626373627,51.361868131868135,2019-05-06,2
128057.XSHE,博彦转债,101.389,0.0290749884792627,52.14824942396314,2019-05-06,3
113524.XSHG,奇精转债,99.88,0.0537732666190133,52.628663330950666,2019-05-06,4
128049.XSHE,华源转债,100.981,0.0543809241379311,53.209546206896555,2019-05-06,5
113526.XSHG,联泰转债,106.7,-0.0011581749049429,53.292091254752854,2019-05-06,6
123020.XSHE,富祥转债,106.43,0.01268397469689,53.84919873484451,2019-05-06,7
128055.XSHE,长青转2,111.902,-0.0363759849056604,54.13220075471698,2019-05-06,8
128039.XSHE,三力转债,104.422,0.040656109215017,54.24380546075085,2019-05-06,9
127007.XSHE,湖广转债,104.6,0.0394378920953575,54.27189460476787,2019-05-06,10
113521.XSHG,科森转债,103.0,0.0559564719358531,54.297823596792654,2019-05-06,11
113523.XSHG,伟明转债,106.66,0.0205228800000001,54.356144,2019-05-06,13
110047.XSHG,山鹰转债,104.92,0.0398599406528188,54.452997032640944,2019-05-06,14
123004.XSHE,铁汉转债,100.36,0.091107356948229,54.73536784741145,2019-05-06,15
123012.XSHE,万顺转债,107.592,0.0237062352941177,54.981311764705886,2019-05-06,16
127009.XSHE,冰轮转债,125.32,-0.1512068711656444,55.09965644171778,2019-05-06,17
113514.XSHG,威帝转债,98.85,0.1210574712643679,55.477873563218395,2019-05-06,18
128034.XSHE,江银转债,108.7,0.023573440643863,55.52867203219315,2019-05-06,19
128060.XSHE,中装转债,96.434,0.1505700956022944,55.745504780114715,2019-05-06,20
123018.XSHE,溢利转债,110.597,-0.0371420600414078,53.44139699792961,2019-05-13,0
128053.XSHE,尚荣转债,107.158,-0.0012065660377358,53.51867169811321,2019-05-13,1
128049.XSHE,华源转债,106.0,0.0340463917525772,54.70231958762886,2019-05-13,2
113514.XSHG,威帝转债,101.24,0.0837989150090414,54.809945750452066,2019-05-13,3
128056.XSHE,今飞转债,100.95,0.0965814696485622,55.30407348242811,2019-05-13,4
110058.XSHG,永鼎转债,97.53,0.1320446428571429,55.36723214285715,2019-05-13,5
128062.XSHE,亚药转债,106.641,0.0439929729729731,55.52014864864866,2019-05-13,6
128064.XSHE,司尔转债,99.7,0.1147137745974955,55.585688729874775,2019-05-13,7
113025.XSHG,明泰转债,97.41,0.1385970498474058,55.634852492370285,2019-05-13,8
113521.XSHG,科森转债,104.18,0.0742062211981566,55.800311059907834,2019-05-13,9
113527.XSHG,维格转债,101.41,0.1025389534883721,55.8319476744186,2019-05-13,10
110047.XSHG,山鹰转债,109.03,0.0316152974504249,56.095764872521244,2019-05-13,11
113526.XSHG,联泰转债,113.77,-0.0151134317862166,56.12932841068917,2019-05-13,12
128050.XSHE,钧达转债,103.726,0.0862250674373792,56.17425337186896,2019-05-13,14
113532.XSHG,海环转债,101.43,0.1158730606488012,56.508653032440066,2019-05-13,15
128060.XSHE,中装转债,98.884,0.1426595555555554,56.57497777777777,2019-05-13,16
128063.XSHE,未来转债,103.6,0.0962033898305085,56.610169491525426,2019-05-13,17
128055.XSHE,长青转2,114.6,-0.0102727272727273,56.78636363636363,2019-05-13,18
123020.XSHE,富祥转债,108.4,0.0519462365591398,56.797311827956996,2019-05-13,19
123023.XSHE,迪森转债,100.496,0.1321119512195121,56.8535975609756,2019-05-13,20
123018.XSHE,溢利转债,110.1,-0.0532300613496932,52.38849693251534,2019-05-20,0
127013.XSHE,创维转债,100.069,0.0612822385321099,53.0986119266055,2019-05-20,1
128053.XSHE,尚荣转债,105.551,0.0244045972495088,53.99572986247544,2019-05-20,2
128049.XSHE,华源转债,104.2,0.0447602649006622,54.33801324503311,2019-05-20,3
128057.XSHE,博彦转债,107.862,0.0109193829787235,54.47696914893617,2019-05-20,4
128064.XSHE,司尔转债,100.392,0.0893229166666669,54.66214583333334,2019-05-20,5
113527.XSHG,维格转债,98.8,0.1088132033008253,54.840660165041264,2019-05-20,6
113526.XSHG,联泰转债,109.02,0.0082916604057099,54.924583020285496,2019-05-20,7
113514.XSHG,威帝转债,100.49,0.0976029520295203,55.125147601476016,2019-05-20,8
128063.XSHE,未来转债,107.006,0.0426225641025641,55.634128205128206,2019-05-20,9
113025.XSHG,明泰转债,98.8,0.1250862239841426,55.65431119920713,2019-05-20,10
128062.XSHE,亚药转债,104.9,0.0693370856785491,55.91685428392746,2019-05-20,11
128056.XSHE,今飞转债,99.88,0.1226181818181817,56.07090909090908,2019-05-20,12
113523.XSHG,伟明转债,110.36,0.0238922995220394,56.37461497610197,2019-05-20,14
110052.XSHG,贵广转债,113.6,-0.0079828141783029,56.40085929108485,2019-05-20,15
127007.XSHE,湖广转债,110.755,0.0223538461538461,56.4951923076923,2019-05-20,16
123012.XSHE,万顺转债,110.16,0.0358905263157895,56.874526315789474,2019-05-20,17
113533.XSHG,参林转债,118.01,-0.0408693335588633,56.96153332205684,2019-05-20,18
123011.XSHE,德尔转债,99.1,0.1498625954198474,57.043129770992365,2019-05-20,19
127009.XSHE,冰轮转债,130.509,-0.1613391385331782,57.18754307334108,2019-05-20,20
128062.XSHE,亚药转债,107.002,-0.022347197309417,52.383640134529145,2019-05-27,0
123018.XSHE,溢利转债,109.648,-0.0293266526315789,53.357667368421055,2019-05-27,1
128063.XSHE,未来转债,107.621,-0.0051647710330141,53.55226144834929,2019-05-27,2
113527.XSHG,维格转债,99.69,0.0877916849015316,54.234584245076576,2019-05-27,3
113526.XSHG,联泰转债,109.71,-0.0084213656387664,54.43393171806168,2019-05-27,4
128057.XSHE,博彦转债,107.02,0.0192931891891892,54.47465945945946,2019-05-27,5
128053.XSHE,尚荣转债,107.0,0.0204247104247103,54.52123552123552,2019-05-27,6
128066.XSHE,亚泰转债,98.564,0.1064726315789473,54.60563157894736,2019-05-27,7
113514.XSHG,威帝转债,100.82,0.085189818181818,54.6694909090909,2019-05-27,8
128056.XSHE,今飞转债,100.009,0.1025382439024389,55.131412195121946,2019-05-27,9
128049.XSHE,华源转债,104.594,0.0642158333333333,55.50779166666666,2019-05-27,10
113025.XSHG,明泰转债,99.1,0.1196253687315634,55.531268436578166,2019-05-27,11
113523.XSHG,伟明转债,111.68,-0.0015099283520981,55.7645035823951,2019-05-27,12
128060.XSHE,中装转债,99.111,0.1265075409836065,55.88087704918033,2019-05-27,13
128064.XSHE,司尔转债,99.993,0.1260472972972972,56.29886486486485,2019-05-27,14
110047.XSHG,山鹰转债,107.92,0.0478279069767442,56.35139534883721,2019-05-27,15
123012.XSHE,万顺转债,110.342,0.0250140727902947,56.42170363951473,2019-05-27,16
123014.XSHE,凯发转债,103.1,0.1041590013140603,56.757950065703014,2019-05-27,17
113521.XSHG,科森转债,101.24,0.1255875776397513,56.899378881987566,2019-05-27,18
113532.XSHG,海环转债,101.04,0.1291002865329511,56.97501432664756,2019-05-27,19
113535.XSHG,大业转债,101.59,-0.0154549382716049,50.02225308641976,2019-06-03,0
128060.XSHE,中装转债,101.51,0.010243062200957,51.26715311004785,2019-06-03,1
123018.XSHE,溢利转债,109.0,-0.0320063357972545,52.899683210137276,2019-06-03,2
128063.XSHE,未来转债,105.751,0.00318981420765,53.0349907103825,2019-06-03,3
128057.XSHE,博彦转债,104.1,0.0247162011173185,53.28581005586592,2019-06-03,4
128053.XSHE,尚荣转债,105.05,0.0195422396856581,53.502111984282905,2019-06-03,5
113526.XSHG,联泰转债,110.01,-0.0261043654822332,53.69978172588834,2019-06-03,6
113025.XSHG,明泰转债,97.68,0.1035823008849559,54.0191150442478,2019-06-03,7
127007.XSHE,湖广转债,107.5,0.0075739644970413,54.128698224852066,2019-06-03,8
113521.XSHG,科森转债,99.97,0.0858391990291258,54.27695995145629,2019-06-03,9
128049.XSHE,华源转债,101.98,0.0695810320781031,54.46905160390516,2019-06-03,10
128034.XSHE,江银转债,103.75,0.0555434782608694,54.65217391304347,2019-06-03,11
113527.XSHG,维格转债,98.07,0.1153474594594595,54.802372972972975,2019-06-03,12
123014.XSHE,凯发转债,103.992,0.0580958801498128,54.900794007490646,2019-06-03,13
113514.XSHG,威帝转债,99.91,0.0993814126394052,54.92407063197026,2019-06-03,14
110052.XSHG,贵广转债,116.53,-0.0666119211822658,54.93440394088671,2019-06-03,15
113523.XSHG,伟明转债,111.8,-0.0175321931589537,55.023390342052316,2019-06-03,16
110047.XSHG,山鹰转债,105.68,0.0442934911242605,55.05467455621303,2019-06-03,17
113532.XSHG,海环转债,100.84,0.0939527121001391,55.11763560500695,2019-06-03,18
128056.XSHE,今飞转债,99.187,0.1115501818181821,55.1710090909091,2019-06-03,19
128060.XSHE,中装转债,100.413,0.0138788349514562,50.900441747572806,2019-06-10,0
113535.XSHG,大业转债,100.73,0.0235993527508091,51.54496763754046,2019-06-10,1
128057.XSHE,博彦转债,102.6,0.0236761041902604,52.483805209513015,2019-06-10,2
113526.XSHG,联泰转债,107.21,-0.00651307120085,53.2793464399575,2019-06-10,3
123018.XSHE,溢利转债,107.616,-0.0097915098468271,53.31842450765865,2019-06-10,4
113523.XSHG,伟明转债,108.8,-0.0146521513737688,53.66739243131156,2019-06-10,5
128034.XSHE,江银转债,102.803,0.0459087826086954,53.69693913043477,2019-06-10,6
113505.XSHG,杭电转债,102.38,0.0511974647887325,53.749873239436624,2019-06-10,7
113025.XSHG,明泰转债,97.14,0.1050877227722773,53.82438613861387,2019-06-10,8
128049.XSHE,华源转债,101.01,0.0683476793248945,53.92238396624473,2019-06-10,9
128053.XSHE,尚荣转债,103.599,0.0444470612244898,54.02185306122449,2019-06-10,10
123012.XSHE,万顺转债,102.361,0.0591794594594596,54.13947297297298,2019-06-10,11
123015.XSHE,蓝盾转债,104.623,0.040864717948718,54.3547358974359,2019-06-10,12
127007.XSHE,湖广转债,106.75,0.0247999999999999,54.614999999999995,2019-06-10,13
128063.XSHE,未来转债,103.54,0.0585714958775027,54.69857479387514,2019-06-10,14
128062.XSHE,亚药转债,99.401,0.1003176089918254,54.71638044959127,2019-06-10,15
128038.XSHE,利欧转债,107.7,0.0178241758241757,54.741208791208784,2019-06-10,16
128025.XSHE,特一转债,104.097,0.0553140748031495,54.814203740157474,2019-06-10,17
113525.XSHG,台华转债,103.52,0.0618377994676131,54.85188997338065,2019-06-10,18
110052.XSHG,贵广转债,109.51,0.0026084459459461,54.88542229729731,2019-06-10,19
128060.XSHE,中装转债,104.66,-0.0104872727272726,51.80563636363637,2019-06-17,0
128062.XSHE,亚药转债,100.699,0.03698273130545,52.1986365652725,2019-06-17,1
123018.XSHE,溢利转债,105.743,-0.0118904111111111,52.27697944444444,2019-06-17,2
113527.XSHG,维格转债,95.9,0.0871422413793105,52.30711206896553,2019-06-17,3
127003.XSHE,海印转债,100.73,0.0634560975609754,53.537804878048775,2019-06-17,4
110052.XSHG,贵广转债,114.11,-0.0694941825476429,53.58029087261785,2019-06-17,5
128053.XSHE,尚荣转债,104.347,0.0288905788423152,53.61802894211576,2019-06-17,6
128066.XSHE,亚泰转债,97.015,0.1068443248532289,53.849716242661444,2019-06-17,7
128057.XSHE,博彦转债,104.602,0.0319637402015677,53.899187010078386,2019-06-17,8
128049.XSHE,华源转债,100.572,0.0758199715504976,54.07699857752488,2019-06-17,9
128048.XSHE,张行转债,101.211,0.0700483184257603,54.10791592128801,2019-06-17,10
128034.XSHE,江银转债,104.5,0.0405531914893615,54.277659574468075,2019-06-17,11
128039.XSHE,三力转债,107.1,0.0169267100977199,54.39633550488599,2019-06-17,12
113025.XSHG,明泰转债,97.35,0.1145440729483282,54.40220364741641,2019-06-17,13
113526.XSHG,联泰转债,110.51,-0.0156821246169557,54.47089376915222,2019-06-17,14
113521.XSHG,科森转债,98.17,0.1077548638132295,54.472743190661475,2019-06-17,15
127007.XSHE,湖广转债,108.4,0.007661971830986,54.5830985915493,2019-06-17,16
113516.XSHG,苏农转债,103.23,0.0680914233576641,55.01957116788321,2019-06-17,17
123012.XSHE,万顺转债,103.658,0.0643809961685826,55.04804980842913,2019-06-17,18
113511.XSHG,千禾转债,110.36,-0.0006470820969338,55.14764589515331,2019-06-17,19
113532.XSHG,海环转债,103.62,-0.0250470446320867,50.55764776839567,2019-06-24,0
128060.XSHE,中装转债,103.08,0.0018990654205606,51.63495327102803,2019-06-24,1
113536.XSHG,三星转债,102.08,0.0120883534136544,51.64441767068272,2019-06-24,2
128062.XSHE,亚药转债,102.825,0.0225864443084455,52.54182221542228,2019-06-24,3
127003.XSHE,海印转债,108.8,-0.0332434017595308,52.73782991202346,2019-06-24,4
123018.XSHE,溢利转债,108.178,-0.0245288336933045,52.86255831533477,2019-06-24,5
128057.XSHE,博彦转债,106.25,0.0097761596548004,53.61380798274002,2019-06-24,6
113025.XSHG,明泰转债,99.63,0.0814783861671468,53.88891930835734,2019-06-24,7
113527.XSHG,维格转债,98.74,0.0922658254468979,53.98329127234489,2019-06-24,8
128049.XSHE,华源转债,103.371,0.0490552226720646,54.13826113360323,2019-06-24,9
123004.XSHE,铁汉转债,103.523,0.0483674365482234,54.17987182741117,2019-06-24,10
113514.XSHG,威帝转债,101.79,0.0662667386609072,54.20833693304536,2019-06-24,11
128053.XSHE,尚荣转债,106.6,0.018576402321083,54.228820116054145,2019-06-24,12
113505.XSHG,杭电转债,107.0,0.0193157894736841,54.465789473684204,2019-06-24,13
128066.XSHE,亚泰转债,98.219,0.1075759574468085,54.488297872340425,2019-06-24,14
128056.XSHE,今飞转债,99.049,0.1027130049261087,54.660150246305435,2019-06-24,15
113503.XSHG,泰晶转债,104.25,0.0566676104190257,54.95838052095129,2019-06-24,16
123014.XSHE,凯发转债,103.6,0.0634005037783373,54.970025188916864,2019-06-24,17
123023.XSHE,迪森转债,100.7,0.097019696969697,55.20098484848485,2019-06-24,18
110052.XSHG,贵广转债,118.36,-0.0782885057471263,55.265574712643684,2019-06-24,19
123026.XSHE,中环转债,110.62,-0.0653862731640356,52.04068634179822,2019-07-01,0
128060.XSHE,中装转债,102.97,0.0231414012738853,52.64207006369426,2019-07-01,1
113536.XSHG,三星转债,103.74,0.0306161971830984,53.40080985915492,2019-07-01,2
113025.XSHG,明泰转债,100.09,0.0771590476190478,53.90295238095239,2019-07-01,3
128062.XSHE,亚药转债,103.01,0.0514525753768844,54.07762876884422,2019-07-01,4
123018.XSHE,溢利转债,108.995,-0.0042579321663019,54.284603391684904,2019-07-01,5
128057.XSHE,博彦转债,106.71,0.024090522875817,54.55952614379085,2019-07-01,6
123023.XSHE,迪森转债,101.37,0.0781809171597636,54.594045857988185,2019-07-01,7
128056.XSHE,今飞转债,100.45,0.0879408945686903,54.62204472843452,2019-07-01,8
113505.XSHG,杭电转债,108.07,0.0121950840879687,54.64475420439843,2019-07-01,9
128049.XSHE,华源转债,104.05,0.0545229110512128,54.75114555256064,2019-07-01,10
128033.XSHE,迪龙转债,103.88,0.0565471526195899,54.76735763097949,2019-07-01,11
113514.XSHG,威帝转债,102.61,0.0702333333333331,54.816666666666656,2019-07-01,12
128053.XSHE,尚荣转债,107.456,0.0227989210019266,54.86794605009633,2019-07-01,13
127003.XSHE,海印转债,103.861,0.0595920202020199,54.910101010100995,2019-07-01,14
113532.XSHG,海环转债,108.11,0.0208934624697336,55.09967312348668,2019-07-01,15
113527.XSHG,维格转债,99.87,0.1106050739957716,55.46525369978858,2019-07-01,16
123012.XSHE,万顺转债,107.514,0.0420886799276674,55.86143399638337,2019-07-01,17
113521.XSHG,科森转债,103.78,0.0878144578313251,56.280722891566256,2019-07-01,19
128025.XSHE,特一转债,111.0,0.017170818505338,56.3585409252669,2019-07-01,20
113532.XSHG,海环转债,106.76,-0.0294545454545454,51.90727272727273,2019-07-08,0
128060.XSHE,中装转债,105.99,-0.0113937219730943,52.425313901345284,2019-07-08,1
113537.XSHG,文灿转债,99.99,0.0543919047619045,52.71459523809522,2019-07-08,2
113536.XSHG,三星转债,102.1,0.0551936159079016,53.809680795395074,2019-07-08,3
128056.XSHE,今飞转债,101.1,0.0727042253521128,54.18521126760564,2019-07-08,4
128062.XSHE,亚药转债,101.001,0.0741271269633507,54.206856348167534,2019-07-08,5
113505.XSHG,杭电转债,106.01,0.0247161548731642,54.24080774365821,2019-07-08,6
123014.XSHE,凯发转债,105.6,0.0294419161676646,54.27209580838323,2019-07-08,7
123018.XSHE,溢利转债,109.502,-0.0050688792165396,54.49755603917302,2019-07-08,8
128038.XSHE,利欧转债,108.371,0.0075574054054052,54.563370270270255,2019-07-08,9
128049.XSHE,华源转债,102.394,0.0679651595006933,54.59525797503467,2019-07-08,10
123027.XSHE,蓝晓转债,107.462,0.0310637418936445,55.284187094682224,2019-07-08,11
113025.XSHG,明泰转债,99.19,0.1174945164506482,55.46972582253241,2019-07-08,12
113028.XSHG,环境转债,117.09,-0.0575022359290672,55.66988820354664,2019-07-08,13
128025.XSHE,特一转债,109.558,0.0221443840579711,55.88621920289856,2019-07-08,14
128053.XSHE,尚荣转债,105.37,0.064474028629857,55.90870143149285,2019-07-08,15
113514.XSHG,威帝转债,100.7,0.1176086956521738,56.23043478260869,2019-07-08,16
